time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-06-10T15:36:26.050Z,35.6478333,-117.61,12.15,0.87,ml,12,118,0.1227,0.25,ci,ci39473104,2020-06-10T15:39:57.326Z,"7km ENE of Ridgecrest, CA",earthquake,0.9,1.61,0.163,10,automatic,ci,ci
2020-06-10T15:33:26.800Z,33.1433333,-116.4796667,6.62,0.5,ml,18,94,0.1169,0.18,ci,ci39473096,2020-06-11T13:47:06.570Z,"14km ENE of Julian, CA",earthquake,0.47,0.95,0.075,6,reviewed,ci,ci
2020-06-10T15:32:06.480Z,38.1487,-118.0108,4,0.8,ml,10,140.74,0.035,0.04,nn,nn00746588,2020-06-10T15:37:56.430Z,"28 km SSE of Mina, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-06-10T15:29:36.210Z,38.1575,-117.8493,4.2,1.6,ml,14,63.4,0.096,0.24,nn,nn00746586,2020-06-10T15:33:38.013Z,"34 km SE of Mina, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-06-10T15:23:04.970Z,38.1408,-117.9697,7.8,1.1,ml,14,98.89,0.012,0.04,nn,nn00746584,2020-06-10T15:30:56.979Z,"30 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-10T15:19:58.246Z,38.1683,-117.934,4.8,0,ml,10,114.35,0.035,0.0537,nn,nn00746583,2020-06-10T15:23:52.126Z,"29 km SSE of Mina, Nevada",earthquake,,0.7,0,1,reviewed,nn,nn
2020-06-10T15:19:36.940Z,44.4846667,-115.224,5.78,2.02,ml,8,119,0.818,0.22,mb,mb80434744,2020-06-10T22:12:16.080Z,"37 km NW of Stanley, Idaho",earthquake,0.72,2.64,0.264,8,reviewed,mb,mb
2020-06-10T15:12:34.070Z,47.2575,-121.997,15.94,0.85,ml,11,197,0.06966,0.1,uw,uw61639711,2020-06-10T17:33:47.360Z,"Puget Sound region, Washington",earthquake,0.59,0.72,0.0947906547195713,5,reviewed,uw,uw
2020-06-10T15:08:09.890Z,33.9135,-116.889,14.97,0.24,ml,12,108,0.1103,0.19,ci,ci39473048,2020-06-10T21:51:31.329Z,"2km SW of Banning, CA",earthquake,0.46,0.98,0.056,6,reviewed,ci,ci
2020-06-10T15:02:15.600Z,38.1525,-117.8167,5.7,1.1,ml,12,104.88,0.054,0.05,nn,nn00746578,2020-06-10T15:18:44.712Z,"36 km SE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-06-10T15:01:16.470Z,38.1455,-118.0007,13.4,1.3,ml,17,111.13,0.024,0.08,nn,nn00746576,2020-06-10T15:18:37.235Z,"28 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-06-10T14:59:58.370Z,38.2315,-117.7663,8.1,1.2,ml,13,107.81,0.033,0.14,nn,nn00746574,2020-06-10T15:03:36.863Z,"34 km ESE of Mina, Nevada",earthquake,,2.7,,,automatic,nn,nn
2020-06-10T14:54:37.060Z,38.2132,-117.6433,1.3,1.1,ml,15,180.83,0.103,0.14,nn,nn00746571,2020-06-10T15:00:56.292Z,"39 km WNW of Tonopah, Nevada",earthquake,,10.1,,,automatic,nn,nn
2020-06-10T14:52:07.730Z,33.4545,-116.5686667,8.86,0.53,ml,22,53,0.04892,0.12,ci,ci39473008,2020-06-11T00:32:21.153Z,"15km SE of Anza, CA",earthquake,0.21,0.41,0.178,15,reviewed,ci,ci
2020-06-10T14:48:30.880Z,38.8266678,-122.8525009,2.47,0.9,md,20,60,0.003526,0.02,nc,nc73406366,2020-06-10T15:25:04.267Z,"10km WNW of The Geysers, CA",earthquake,0.23,0.43,0.02,4,automatic,nc,nc
2020-06-10T14:47:33.250Z,38.1732,-117.9707,8.5,1.1,ml,15,113.2,0.045,0.05,nn,nn00746566,2020-06-10T14:54:56.916Z,"26 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-10T14:44:50.900Z,38.1153,-117.7075,19.7,0.6,ml,13,107.24,0.005,0.18,nn,nn00746564,2020-06-10T14:48:35.803Z,"40 km N of Silver Peak, Nevada",earthquake,,5.4,,,automatic,nn,nn
2020-06-10T14:34:59.730Z,48.5965,-123.098333333333,13.62,1.08,ml,12,79,0.07596,0.16,uw,uw61639671,2020-06-10T17:28:09.890Z,"9 km NW of Friday Harbor, Washington",earthquake,0.42,0.92,0.15862434604166,5,reviewed,uw,uw
2020-06-10T14:30:59.300Z,44.2953333,-115.0526667,8.12,3.09,ml,12,77,0.866,0.28,mb,mb80434734,2020-06-10T21:16:43.800Z,"12 km NW of Stanley, Idaho",earthquake,0.67,1.4,0.266,23,reviewed,mb,mb
2020-06-10T14:28:01.560Z,38.1405,-118.0698,0,1.1,ml,15,127.34,0.018,0.08,nn,nn00746562,2020-06-10T14:45:56.345Z,"27 km S of Mina, Nevada",earthquake,,10,,,automatic,nn,nn
2020-06-10T14:26:44.420Z,38.8268318,-122.8519974,2.38,0.8,md,19,61,0.003874,0.02,nc,nc73406356,2020-06-10T14:44:04.998Z,"10km WNW of The Geysers, CA",earthquake,0.24,0.47,0.21,4,automatic,nc,nc
2020-06-10T14:26:19.740Z,19.33,-65.6651,39,3.39,md,16,307,1.202,0.24,pr,pr2020162013,2020-06-11T04:32:59.159Z,"101 km NNE of Suárez, Puerto Rico",earthquake,1.86,10.72,0.07,11,reviewed,pr,pr
2020-06-10T14:22:52.580Z,36.7568,-116.1615,7,0.4,ml,11,70.57,0.025,0.15,nn,nn00746559,2020-06-10T14:26:45.013Z,"48 km WNW of Indian Springs, Nevada",earthquake,,1.8,,,automatic,nn,nn
2020-06-10T14:22:15.220Z,38.1648,-117.8687,10.2,1,ml,9,148.17,0.009,0.15,nn,nn00746558,2020-06-10T14:26:35.664Z,"32 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-10T14:17:10.803Z,51.5366,-175.2884,25.9,4,ml,,,,0.62,ak,ak0207g5hyiw,2020-06-10T16:15:30.312Z,"100 km ESE of Adak, Alaska",earthquake,,2.8,,,reviewed,ak,ak
2020-06-10T14:06:30.660Z,38.7524986,-122.732666,2.11,1.39,md,16,166,0.03044,0.04,nc,nc73406351,2020-06-10T15:59:03.460Z,"3km SE of The Geysers, CA",earthquake,0.41,0.53,0.14,7,automatic,nc,nc
2020-06-10T14:04:17.290Z,38.1967,-117.739,11.1,0.9,ml,13,129.48,0.031,0.04,nn,nn00746554,2020-06-10T14:15:35.814Z,"38 km ESE of Mina, Nevada",earthquake,,4.1,,,automatic,nn,nn
2020-06-10T14:04:09.940Z,44.2785,-115.1733333,9.65,2.69,ml,8,83,0.902,0.27,mb,mb80434724,2020-06-10T21:59:25.290Z,"19 km WNW of Stanley, Idaho",earthquake,0.72,1.67,0.225,8,reviewed,mb,mb
2020-06-10T13:58:30.350Z,38.0262,-117.4593,1.4,1.1,ml,12,97.28,0.047,0.08,nn,nn00746553,2020-06-10T14:05:35.629Z,"20 km WSW of Tonopah, Nevada",earthquake,,6.7,,,automatic,nn,nn
2020-06-10T13:55:58.375Z,36.6261,71.0868,161.89,4.1,mb,,247,1.012,0.4,us,us6000a9ax,2020-06-10T14:22:27.040Z,"34 km SE of Jurm, Afghanistan",earthquake,7.5,9.9,0.131,16,reviewed,us,us
2020-06-10T13:51:56.070Z,38.1512,-117.9432,14.2,1.6,ml,16,70.58,0.015,0.12,nn,nn00746551,2020-06-10T14:00:37.518Z,"30 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-10T13:50:38.680Z,38.8040009,-122.9921646,2.73,0.9,md,10,193,0.03896,0.05,nc,nc73406346,2020-06-10T14:06:05.789Z,"2km E of Cloverdale, CA",earthquake,1.49,3.33,0.25,4,automatic,nc,nc
2020-06-10T13:47:51.780Z,38.1838,-117.791,6.2,1.4,ml,19,58.75,0.058,0.09,nn,nn00746547,2020-06-10T13:52:17.455Z,"36 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-10T13:43:32.183Z,69.4431,-143.5017,0.1,1.9,ml,,,,0.87,ak,ak0207g5254y,2020-06-10T13:51:16.854Z,"76 km S of Kaktovik, Alaska",earthquake,,1,,,automatic,ak,ak
2020-06-10T13:34:38.910Z,38.155,-117.9293,12.1,1.1,ml,13,71.49,0.02,0.16,nn,nn00746545,2020-06-10T13:48:56.602Z,"30 km SSE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-06-10T13:32:32.850Z,38.7535019,-122.7314987,1.78,2.27,md,42,81,0.009602,0.08,nc,nc73406341,2020-06-10T15:32:03.312Z,"3km SE of The Geysers, CA",earthquake,0.24,0.37,0.14,20,automatic,nc,nc
2020-06-10T13:31:28.530Z,38.1727,-118.008,3.4,1.1,ml,11,112.65,0.026,0.04,nn,nn00746541,2020-06-10T13:35:35.911Z,"25 km SSE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-06-10T13:29:16.030Z,17.9688,-66.8378,16,2.53,md,16,185,0.0419,0.29,pr,pr2020162012,2020-06-10T13:48:21.686Z,"3 km SW of Indios, Puerto Rico",earthquake,0.91,0.55,0.08,4,reviewed,pr,pr
2020-06-10T13:28:14.750Z,38.1668,-117.9963,9.5,1.3,ml,12,136,0.027,0.03,nn,nn00746539,2020-06-10T13:31:55.191Z,"26 km SSE of Mina, Nevada",earthquake,,2.3,,,automatic,nn,nn
2020-06-10T13:26:18.469Z,36.44833333,-98.76883333,9.46,1.01,ml,20,117,0.02609487929,0.07,ok,ok2020ljep,2020-06-11T14:37:08.197Z,"17 km SSE of Waynoka, Oklahoma",earthquake,,0.3,0.38,7,reviewed,ok,ok
2020-06-10T13:25:46.400Z,36.728,-121.3758333,2.26,3.31,mw,72,59,0.06768,0.13,nc,nc73406336,2020-06-11T06:33:05.743Z,"8km SW of Tres Pinos, CA",earthquake,0.14,0.61,,4,reviewed,nc,nc
2020-06-10T13:23:55.209Z,64.3788,-158.5629,5.2,1.5,ml,,,,0.78,ak,ak0207g4xwl9,2020-06-10T13:31:00.861Z,"9 km NE of Kaltag, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-06-10T13:21:33.005Z,66.3695,-157.6976,11.4,1.1,ml,,,,1.39,ak,ak0207g4xfg4,2020-06-10T13:33:11.916Z,"62 km SSW of Shungnak, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-06-10T13:21:07.210Z,38.1998,-117.9348,0.9,0.8,ml,11,102.82,0.021,0.05,nn,nn00746538,2020-06-10T13:30:14.889Z,"26 km SE of Mina, Nevada",earthquake,,8.1,,,automatic,nn,nn
2020-06-10T13:20:20.960Z,41.0209999,-125.4163361,2.12,2.99,md,34,254,0.9842,0.33,nc,nc73406331,2020-06-10T15:01:02.097Z,"107km W of Trinidad, CA",earthquake,4.98,28.34,0.09,9,automatic,nc,nc
2020-06-10T13:20:19.175Z,61.2367,-147.4972,12.9,1.4,ml,,,,0.86,ak,ak0207g4x6nx,2020-06-10T13:29:19.913Z,"60 km NW of Tatitlek, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-06-10T13:19:55.580Z,19.3813333,-155.2378333,1.83,2.13,ml,43,76,0.008157,0.09,hv,hv71550117,2020-06-10T22:54:42.610Z,"6 km S of Volcano, Hawaii",earthquake,0.19,0.18,0.224,15,reviewed,hv,hv
2020-06-10T13:19:36.534Z,63.5202,-147.7555,17.2,1.1,ml,,,,0.43,ak,ak0207g4x0a7,2020-06-10T13:24:16.898Z,"61 km ENE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-06-10T13:19:28.930Z,33.913,-116.9111667,12.8,2.63,ml,85,19,0.05833,0.16,ci,ci39472888,2020-06-10T14:38:13.344Z,"4km WSW of Banning, CA",earthquake,0.15,0.38,0.167,25,automatic,ci,ci
2020-06-10T13:12:37.030Z,38.1892,-117.7802,5.5,1.6,ml,22,53.9,0.054,0.18,nn,nn00746535,2020-06-10T13:18:44.847Z,"36 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-10T13:11:00.400Z,38.141,-118.0407,1,1.5,ml,17,123.88,0.022,0.08,nn,nn00746531,2020-06-10T13:14:16.231Z,"28 km SSE of Mina, Nevada",earthquake,,3.7,,,automatic,nn,nn
2020-06-10T13:10:22.400Z,38.1402,-118.0387,2.2,0.8,ml,8,182.08,0.025,0.08,nn,nn00746532,2020-06-10T13:14:23.221Z,"28 km SSE of Mina, Nevada",earthquake,,10.3,,,automatic,nn,nn
2020-06-10T13:08:38.560Z,36.449,-98.77166667,9.04,1.33,ml,24,117,0.02339540902,0.09,ok,ok2020ljea,2020-06-11T14:25:47.169Z,"17 km SSE of Waynoka, Oklahoma",earthquake,,0.3,0.26,9,reviewed,ok,ok
2020-06-10T13:07:31.700Z,38.2173,-117.8918,11.6,1.5,ml,11,113.23,0.068,0.05,nn,nn00746529,2020-06-10T13:11:56.076Z,"27 km SE of Mina, Nevada",earthquake,,4.9,,,automatic,nn,nn
2020-06-10T13:03:43.060Z,38.1593,-117.9172,6.8,0.1,ml,11,113.34,0.037,0.02,nn,nn00746526,2020-06-10T13:06:55.292Z,"30 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-10T13:01:22.755Z,69.2904,-143.5346,0,2.6,ml,,,,0.91,ak,ak0207g4t48t,2020-06-10T13:06:21.545Z,"93 km S of Kaktovik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-06-10T12:58:34.609Z,69.4999,-144.0657,0,3.4,ml,,,,0.94,ak,ak0207g4jxgn,2020-06-10T13:04:40.134Z,"72 km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-06-10T12:58:09.870Z,35.7626667,-117.5815,7.07,0.38,ml,15,148,0.05454,0.15,ci,ci39472840,2020-06-10T23:52:07.635Z,"16km W of Searles Valley, CA",earthquake,0.31,0.48,0.094,7,reviewed,ci,ci
2020-06-10T12:55:08.020Z,38.0598335,-118.8288345,2.71,1.95,md,9,128,0.319,0.08,nc,nc73406316,2020-06-10T13:04:03.414Z,"23km SE of Bodie, CA",earthquake,0.49,10.76,0.09,6,automatic,nc,nc
2020-06-10T12:52:05.532Z,69.3742,-143.8818,7.8,3.5,ml,,,,0.54,ak,ak0207g4ikyy,2020-06-10T16:13:57.083Z,"85 km S of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-06-10T12:48:58.300Z,44.297,-115.0305,9.06,1.94,ml,8,110,0.859,0.27,mb,mb80434714,2020-06-10T22:20:31.060Z,"11 km NW of Stanley, Idaho",earthquake,0.79,1.64,0.086,8,reviewed,mb,mb
2020-06-10T12:42:55.370Z,17.9245,-66.919,11,2.65,md,19,205,0.0644,0.12,pr,pr2020162011,2020-06-10T13:20:24.359Z,"5 km SSW of Guánica, Puerto Rico",earthquake,0.38,0.33,0.09,8,reviewed,pr,pr
2020-06-10T12:40:45.250Z,35.9468333,-117.666,5.92,0.23,ml,10,75,0.01272,0.07,ci,ci39472816,2020-06-11T13:47:38.412Z,"22km E of Little Lake, CA",earthquake,0.25,0.4,0.079,4,reviewed,ci,ci
2020-06-10T12:40:22.632Z,61.6169,-150.8464,41.3,2.1,ml,,,,0.44,ak,ak0207g4g1mm,2020-06-10T12:46:42.856Z,"19 km WNW of Susitna, Alaska",earthquake,,1.6,,,automatic,ak,ak
2020-06-10T12:39:25.540Z,38.1985,-118.05,2.6,0.2,ml,11,188.88,0.022,0.14,nn,nn00746519,2020-06-10T12:42:54.692Z,"21 km SSE of Mina, Nevada",earthquake,,14,,,automatic,nn,nn
2020-06-10T12:33:13.980Z,36.8626671,-121.3113327,10.98,1.27,md,7,146,0.1408,0.02,nc,nc73406311,2020-06-10T14:06:02.788Z,"7km NE of Ridgemark, CA",earthquake,0.48,1.78,0.27,4,automatic,nc,nc
2020-06-10T12:31:27.830Z,35.9666667,-117.344,1,1.06,ml,16,123,0.09019,0.13,ci,ci39472808,2020-06-10T12:34:57.387Z,"23km N of Trona, CA",earthquake,0.38,0.9,0.096,10,automatic,ci,ci
2020-06-10T12:29:32.900Z,38.1515,-117.9782,6.6,0.8,ml,14,112.56,0.027,0.06,nn,nn00746514,2020-06-10T12:32:55.648Z,"28 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-10T12:29:07.770Z,35.6581667,-117.4811667,9.49,0.89,ml,13,152,0.1634,0.17,ci,ci39472800,2020-06-10T12:32:55.628Z,"14km SSW of Searles Valley, CA",earthquake,0.61,1.62,0.186,8,automatic,ci,ci
2020-06-10T12:28:54.910Z,33.2271667,-116.7361667,10.83,1.19,ml,45,29,0.02088,0.21,ci,ci39472792,2020-06-10T12:32:39.688Z,"3km ESE of Lake Henshaw, CA",earthquake,0.24,0.54,0.113,25,automatic,ci,ci
2020-06-10T12:27:48.394Z,38.1358,-118.0077,10.6,2,ml,29,54.65,0.038,0.1476,nn,nn00746511,2020-06-11T02:16:18.966Z,"29 km SSE of Mina, Nevada",earthquake,,0.7,0.34,11,reviewed,nn,nn
2020-06-10T12:27:27.578Z,60.2752,-151.5335,54.2,1.5,ml,,,,0.62,ak,ak0207g4d9qi,2020-06-10T12:32:08.276Z,"9 km WNW of Clam Gulch, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-06-10T12:19:05.510Z,38.1683,-117.9373,6.2,1.5,ml,22,75.59,0.03,0.13,nn,nn00746506,2020-06-10T12:23:58.497Z,"28 km SSE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-06-10T12:12:07.370Z,38.1715,-117.9078,6.8,1.4,ml,17,99.08,0.046,0.06,nn,nn00746504,2020-06-10T12:19:36.744Z,"29 km SE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-06-10T12:06:54.420Z,33.6758333,-116.9861667,10.92,-0.35,ml,6,121,0.03227,0.05,ci,ci39472776,2020-06-10T21:57:54.507Z,"8km S of Hemet, CA",earthquake,0.37,0.49,0.072,3,reviewed,ci,ci
2020-06-10T12:01:54.660Z,44.5251667,-111.0268333,16.24,1.53,ml,17,122,0.09645,0.12,uu,uu60395097,2020-06-10T14:27:18.080Z,"16 km SSE of West Yellowstone, Montana",earthquake,0.44,0.86,0.243,3,reviewed,uu,uu
2020-06-10T12:01:06.000Z,38.1167,-118.0565,6.7,0.8,ml,11,155.95,0.043,0.41,nn,nn00746498,2020-06-10T12:05:15.799Z,"30 km S of Mina, Nevada",earthquake,,6.1,,,automatic,nn,nn
2020-06-10T12:00:57.450Z,38.8191681,-122.7808304,0.53,1.06,md,19,56,0.005902,0.04,nc,nc73406301,2020-06-10T13:24:01.736Z,"5km W of Cobb, CA",earthquake,0.2,0.39,0.06,3,automatic,nc,nc
2020-06-10T11:58:59.330Z,38.8204994,-122.7819977,0.55,0.73,md,17,51,0.007302,0.02,nc,nc73406291,2020-06-10T12:30:03.220Z,"5km W of Cobb, CA",earthquake,0.18,0.34,0.14,3,automatic,nc,nc
2020-06-10T11:57:53.110Z,38.1297,-118.0273,9.6,1.1,ml,17,113.32,0.039,0.09,nn,nn00746494,2020-06-10T12:02:16.012Z,"29 km SSE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-06-10T11:49:09.533Z,60.1005,-140.5418,14.3,1.6,ml,,,,0.82,ak,ak0207g3wih5,2020-06-10T11:52:39.955Z,"76 km NW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-06-10T11:45:26.730Z,38.1588,-117.8828,4.2,1.1,ml,9,202.18,0.015,0.01,nn,nn00746491,2020-06-10T11:48:34.993Z,"32 km SE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-10T11:40:29.310Z,38.146,-117.9792,8.5,2.1,ml,29,59.82,0.017,0.1506,nn,nn00746489,2020-06-11T02:16:16.401Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,0.35,11,reviewed,nn,nn
2020-06-10T11:36:31.730Z,19.2026672,-155.4003296,30.81,1.89,md,46,157,0.03476,0.11,hv,hv71549972,2020-06-10T11:39:50.280Z,"8 km E of P?hala, Hawaii",earthquake,0.53,0.63,0.25,8,automatic,hv,hv
2020-06-10T11:33:40.350Z,38.146,-117.9222,4.1,0.8,ml,13,110.51,0.034,0.18,nn,nn00746486,2020-06-10T11:41:16.019Z,"31 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-06-10T11:30:21.220Z,38.1648,-117.9858,5.2,0.3,ml,9,107.52,0.031,0.03,nn,nn00746485,2020-06-10T11:34:42.679Z,"27 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-10T11:29:30.410Z,38.1675,-117.9317,16.9,1.1,ml,13,103.78,0.084,0.06,nn,nn00746483,2020-06-10T11:34:35.007Z,"29 km SSE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-10T11:26:03.470Z,35.757,-117.5498333,8.1,1.31,ml,19,158,0.07027,0.14,ci,ci39472760,2020-06-11T13:48:32.050Z,"13km W of Searles Valley, CA",earthquake,0.32,0.8,0.19,17,reviewed,ci,ci
2020-06-10T11:23:13.530Z,37.6098333,-119.0126667,6.16,0.2,md,11,182,0.007468,0.06,nc,nc73406281,2020-06-10T17:01:02.825Z,"4km SW of Mammoth Lakes, CA",earthquake,0.83,0.44,0.227,8,reviewed,nc,nc
2020-06-10T11:19:03.970Z,38.1353,-118.0017,11.2,1.7,ml,24,102.98,0.036,0.1,nn,nn00746477,2020-06-10T11:27:59.409Z,"29 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-10T11:17:28.710Z,38.1365,-118.0192,8.4,0.8,ml,14,142.89,0.031,0.14,nn,nn00746474,2020-06-10T11:21:15.941Z,"29 km SSE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-06-10T11:13:47.240Z,38.144,-117.9705,10.3,1.6,ml,20,95.29,0.026,0.11,nn,nn00746470,2020-06-10T11:18:17.917Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-10T11:10:13.780Z,19.2075,-155.3983333,31.49,2.73,ml,58,157,0.02986,0.11,hv,hv71549932,2020-06-10T23:22:16.490Z,"8 km E of P?hala, Hawaii",earthquake,0.41,0.58,0.139,32,reviewed,hv,hv
2020-06-10T11:07:08.570Z,36.0158333,-117.8156667,1.49,0.96,ml,9,94,0.03373,0.16,ci,ci39472744,2020-06-10T11:10:43.183Z,"12km NE of Little Lake, CA",earthquake,0.33,0.5,0.199,6,automatic,ci,ci
2020-06-10T11:06:37.220Z,36.1343333,-117.8631667,4.87,0.01,ml,9,203,0.01802,0.08,ci,ci37447093,2020-06-10T21:08:43.909Z,"12km NE of Coso Junction, CA",earthquake,0.26,0.33,,1,reviewed,ci,ci
2020-06-10T11:06:13.640Z,35.6003333,-117.4046667,6.25,0.76,ml,12,99,0.04888,0.12,ci,ci39472752,2020-06-10T20:56:08.831Z,"18km S of Trona, CA",earthquake,0.28,0.42,0.09,2,reviewed,ci,ci
2020-06-10T11:05:37.270Z,36.0128333,-117.806,1.5,0.74,ml,19,74,0.03037,0.15,ci,ci37447085,2020-06-10T20:51:10.797Z,"12km NE of Little Lake, CA",earthquake,0.17,0.22,0.259,7,reviewed,ci,ci
2020-06-10T11:03:24.170Z,38.1917,-117.7653,15,1,ml,10,155.52,0.097,0.04,nn,nn00746468,2020-06-10T11:14:35.128Z,"37 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-10T10:57:59.277Z,64.9062,-149.1942,0.9,1.2,ml,,,,0.96,ak,ak0207g3cwea,2020-06-10T11:10:51.716Z,"28 km SSE of Minto, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-06-10T10:57:45.160Z,38.1818,-117.8848,9.2,1,ml,17,109.55,0.027,0.07,nn,nn00746464,2020-06-10T11:02:15.514Z,"30 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-10T10:53:50.250Z,38.1195,-118.0357,2.7,1.6,ml,17,109.99,0.037,0.35,nn,nn00746460,2020-06-10T10:58:57.574Z,"30 km SSE of Mina, Nevada",earthquake,,3.7,,,automatic,nn,nn
2020-06-10T10:52:33.540Z,19.1903324,-155.5081635,32.8,2.02,md,42,88,0.05569,0.12,hv,hv71549902,2020-06-10T10:56:11.060Z,"3 km WSW of P?hala, Hawaii",earthquake,0.64,0.91,0.01,7,automatic,hv,hv
2020-06-10T10:51:27.560Z,38.1338,-118.076,0.3,1.6,ml,9,77.51,0.015,0.15,nn,nn00746458,2020-06-10T10:55:14.627Z,"28 km S of Mina, Nevada",earthquake,,10.3,,,automatic,nn,nn
2020-06-10T10:45:08.120Z,46.8366666666667,-121.919,8.42,0.52,ml,14,146,0.02111,0.1,uw,uw61639606,2020-06-10T17:23:32.630Z,"12 km NE of Ashford, Washington",earthquake,0.33,0.48,0.16261313481048,8,reviewed,uw,uw
2020-06-10T10:44:08.196Z,64.6845,-149.3118,17.5,0.9,ml,,,,0.51,ak,ak0207g3a03h,2020-06-10T10:49:05.424Z,"12 km NW of Four Mile Road, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-06-10T10:33:49.170Z,38.1062,-118.0573,0.8,1.4,ml,19,114.73,0.044,0.11,nn,nn00746454,2020-06-10T10:44:17.502Z,"31 km S of Mina, Nevada",earthquake,,9.6,,,automatic,nn,nn
2020-06-10T10:24:11.080Z,34.0525,-116.8176667,15.81,0.62,ml,16,117,0.01915,0.24,ci,ci39472736,2020-06-10T10:27:59.763Z,"15km NNE of Banning, CA",earthquake,1.24,0.68,0.104,14,automatic,ci,ci
2020-06-10T10:24:06.840Z,38.2007,-117.7817,5.2,1.6,ml,22,65.99,0.052,0.12,nn,nn00746452,2020-06-10T10:34:45.535Z,"35 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-06-10T10:22:55.200Z,38.2098,-117.911,3.1,0.5,ml,10,132.34,0.046,0.06,nn,nn00746451,2020-06-10T10:34:34.683Z,"26 km SE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-06-10T10:21:07.790Z,38.2368,-117.7677,2.8,0.6,ml,10,124.74,0.048,0.01,nn,nn00746450,2020-06-10T10:26:10.717Z,"34 km ESE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-06-10T10:17:36.070Z,19.1968327,-155.5073395,35.81,2.06,md,28,152,0.05188,0.13,hv,hv71549857,2020-06-10T10:21:20.900Z,"3 km WSW of P?hala, Hawaii",earthquake,0.78,1.62,0.19,10,automatic,hv,hv
2020-06-10T10:16:45.940Z,38.1472,-117.9952,5.1,1.9,ml,24,60.55,0.03,0.11,nn,nn00746446,2020-06-10T10:23:19.174Z,"28 km SSE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-06-10T10:15:16.020Z,35.6056667,-117.3925,9.02,1,ml,15,171,0.05994,0.17,ci,ci39472728,2020-06-10T10:18:56.050Z,"18km S of Trona, CA",earthquake,0.55,0.73,0.125,12,automatic,ci,ci
2020-06-10T10:14:41.030Z,40.2488333,-121.3856667,7.84,0.81,md,6,158,0.1464,0.06,nc,nc73406266,2020-06-10T17:57:05.187Z,"14km WSW of Chester, CA",earthquake,0.42,1.95,0.166,5,reviewed,nc,nc
2020-06-10T10:12:54.970Z,38.1377,-118.1125,0.9,1.2,ml,18,133.64,0.054,0.12,nn,nn00746443,2020-06-10T10:17:15.957Z,"28 km S of Mina, Nevada",earthquake,,11.5,,,automatic,nn,nn
